,track_id,base_name,frame,xc,yc,w,h,class_id,u_dot,v_dot,s_dot,p_value
993,18,0001_vid,1260,0.979639101,0.081565123,0.042582952,0.152456901,1,0.617046109,0.594662465,80.44822355,0.336523
994,18,0001_vid,1261,0.977200221,0.08022611,0.044618154,0.153651271,1,0.223407673,0.39708617,110.6624917,0.375924
995,19,0001_vid,1334,0.955983284,0.690635343,0.09505571,0.107981457,1,-0.352777359,-2.997074249,803.6863261,0.594899
996,19,0001_vid,1335,0.953862083,0.68666177,0.09711744,0.116636473,1,-0.635118014,-3.099019773,857.4962079,0.705245
997,19,0001_vid,1336,0.952824625,0.683585156,0.097097074,0.121465204,1,-0.714892511,-3.086813311,832.3343992,0.724969
998,19,0001_vid,1337,0.95398306,0.682885024,0.09486731,0.124197136,1,-0.475284352,-2.826656576,758.9110172,0.63907
999,19,0001_vid,1338,0.955963026,0.67628916,0.092241017,0.130447924,1,-0.157010126,-3.201776969,723.0944775,0.702536
1000,19,0001_vid,1339,0.959512481,0.666122527,0.088983758,0.138941169,1,0.327644146,-3.882355603,699.9873012,0.591378
1001,19,0001_vid,1340,0.960345291,0.666462135,0.085637678,0.14776376,0,0.402557252,-3.462537688,676.396924,0.675557
1002,19,0001_vid,1341,0.960904046,0.660982921,0.082546247,0.157635671,0,0.434033734,-3.644909657,661.443117,0.599565
1003,19,0001_vid,1342,0.959333613,0.648915209,0.075591358,0.164151431,0,0.195890767,-4.424625333,572.5358653,0.557432
1004,19,0001_vid,1343,0.956455443,0.640439925,0.07123133,0.176206743,0,-0.178177201,-4.787960213,549.3629224,0.54079
1005,19,0001_vid,1344,0.953848247,0.633345462,0.070198044,0.189385297,0,-0.480133483,-4.986813948,570.9900238,0.492068
1006,19,0001_vid,1345,0.953625822,0.620725096,0.067238383,0.200838634,0,-0.462178918,-5.668066508,554.6862669,0.519625
1007,19,0001_vid,1346,0.953301124,0.610736743,0.065060519,0.209420582,0,-0.458333308,-6.043667311,534.3476217,0.560335
1008,19,0001_vid,1347,0.955460253,0.594028492,0.06428517,0.221788066,0,-0.157257112,-6.986378136,547.0131512,0.633135
1009,19,0001_vid,1348,0.956539931,0.5811846,0.063879749,0.234019263,0,-0.013992894,-7.49241104,561.9480855,0.576719
1010,19,0001_vid,1349,0.955943405,0.56478889,0.06295408,0.242348328,0,-0.083607902,-8.266802283,554.2512218,0.491271
1011,19,0001_vid,1350,0.956474301,0.55379088,0.063239607,0.245404035,0,-0.013053122,-8.488370211,544.7740198,0.578487
1012,19,0001_vid,1351,0.956424875,0.544858708,0.06364014,0.247870941,0,-0.017705157,-8.506037851,535.682958,0.519274
1013,19,0001_vid,1352,0.954894706,0.536379005,0.064359048,0.25082257,0,-0.196613314,-8.482027371,532.862886,0.435109
1014,19,0001_vid,1353,0.954820084,0.519669366,0.065293528,0.244539832,0,-0.187533989,-9.187237567,504.3351631,0.580836
1015,19,0001_vid,1354,0.956308809,0.504887631,0.067289437,0.236619512,0,0.004596335,-9.657426131,483.8540256,0.428909
1016,19,0001_vid,1355,0.955112256,0.495225026,0.069322606,0.234088856,0,-0.136410042,-9.63336724,480.3649933,0.603322
1017,19,0001_vid,1356,0.95566797,0.483819035,0.072094949,0.233578842,1,-0.05881857,-9.765001995,490.3064853,0.459971
1018,19,0001_vid,1357,0.95613293,0.473767684,0.073014116,0.234909104,0,0.001047311,-9.765446556,487.0763816,0.456987
1019,19,0001_vid,1358,0.956814418,0.460202181,0.074105173,0.236432947,1,0.080846676,-10.07483597,486.3704168,0.524765
1020,19,0001_vid,1359,0.957827787,0.445979414,0.072911285,0.236179453,1,0.192280825,-10.41386318,459.3538395,0.683843
1021,19,0001_vid,1360,0.957705692,0.440251847,0.07292365,0.238847682,1,0.16060175,-9.975828789,452.9614671,0.652899
1022,19,0001_vid,1361,0.95941804,0.422632469,0.071370964,0.237578131,1,0.346594071,-10.62184183,422.405348,0.55263
1023,19,0001_vid,1362,0.960818158,0.410242109,0.070009701,0.235464976,0,0.479186858,-10.75024631,393.1641918,0.369099
1024,19,0001_vid,1363,0.964614327,0.397834897,0.067104972,0.239388029,0,0.880199075,-10.86850625,367.2688867,0.448633
1025,19,0001_vid,1364,0.966795086,0.392816181,0.064747203,0.242442124,0,1.055906708,-10.3276486,344.5766859,0.370892
1026,19,0001_vid,1365,0.96860642,0.385557229,0.062603832,0.246494578,1,1.17250487,-10.0322721,326.4183922,0.383916
1027,19,0001_vid,1366,0.970021688,0.376425745,0.060364514,0.249001145,1,1.232231453,-9.927883714,304.7204771,0.497644
1028,19,0001_vid,1367,0.970025329,0.369599027,0.058272118,0.248021547,1,1.121441334,-9.630733378,278.3555986,0.422336
1029,19,0001_vid,1368,0.968988717,0.356923585,0.058515867,0.240315901,1,0.898988564,-9.873483553,259.1226812,0.316264
1030,19,0001_vid,1372,0.978295728,0.312202265,0.045809091,0.22784216,0,1.528085755,-10.22893945,130.8969694,0.599767
1031,19,0001_vid,1373,0.97826529,0.307906713,0.043896239,0.227690342,0,1.386932771,-9.683819869,115.3685488,0.33405
1032,19,0001_vid,1374,0.978973405,0.293845203,0.042312165,0.225436676,1,1.344608633,-10.04318092,100.0884895,0.373737
1033,19,0001_vid,1375,0.978200247,0.287493485,0.041617527,0.227572528,1,1.13282986,-9.693981875,96.05500519,0.367743
1034,19,0001_vid,1376,0.979638302,0.281383174,0.040462499,0.229026416,1,1.198798441,-9.35508511,88.50570717,0.340877
1035,19,0001_vid,1377,0.980154985,0.278040632,0.039633359,0.22288788,1,1.151037174,-8.803971793,75.17388468,0.39808
1036,19,0001_vid,1378,0.981077654,0.273382206,0.038797065,0.218114309,1,1.1550751,-8.418063043,63.94104543,0.27806
1037,20,0001_vid,1642,0.597091948,0.093170236,0.071887872,0.145303359,0,-11.5086819,18.34676064,2384.331065,0.704038
1038,20,0001_vid,1643,0.590126802,0.112922879,0.072837887,0.172903432,0,-10.61446152,18.65403062,2488.768268,0.757747
1039,20,0001_vid,1644,0.58553905,0.137506562,0.075357614,0.20568318,0,-9.331963094,20.09381466,2795.565544,0.720659
1040,20,0001_vid,1645,0.583833534,0.178932486,0.075312648,0.220486691,0,-7.751513446,24.57048533,2489.374263,0.721418
1041,20,0001_vid,1646,0.580867468,0.211390138,0.074027982,0.23555776,0,-7.019560108,25.87767408,2221.067417,0.765589
1042,20,0001_vid,1647,0.572389137,0.245530979,0.068645166,0.245390305,0,-7.668541328,27.07269044,1741.141499,0.692713
1043,20,0001_vid,1648,0.566656476,0.285433389,0.06674812,0.251520444,0,-7.633506544,28.78951355,1483.158845,0.796513
1044,20,0001_vid,1649,0.564526458,0.318351769,0.066497113,0.256188479,0,-6.97986901,29.21970306,1334.603618,0.747197
1045,20,0001_vid,1650,0.561901301,0.354148323,0.064925474,0.249638075,0,-6.533410282,29.91535381,1063.525482,0.774877
1046,20,0001_vid,1651,0.557788382,0.382430033,0.059661091,0.246057934,0,-6.391868109,29.62998736,754.6027652,0.723316
1047,20,0001_vid,1652,0.553366954,0.411651035,0.054518487,0.245283208,0,-6.317678467,29.49239646,527.8048311,0.683477
1048,20,0001_vid,1653,0.552138762,0.446670943,0.050493488,0.239564621,0,-5.808275312,29.98250687,342.4666319,0.745523
1049,20,0001_vid,1654,0.553117239,0.476400486,0.048276289,0.231884469,0,-5.069731533,29.86922739,223.8123842,0.731298
1050,20,0001_vid,1655,0.555922009,0.500069738,0.050767046,0.235411539,0,-4.184926617,29.17165543,278.1935944,0.737609
1051,20,0001_vid,1656,0.558122298,0.523498907,0.054350112,0.236887049,0,-3.484997276,28.53518856,339.8196473,0.797732
1052,20,0001_vid,1657,0.560577238,0.545850829,0.058689771,0.234037468,0,-2.83350882,27.86977235,388.3919609,0.792048
1053,20,0001_vid,1658,0.561843422,0.56849544,0.063382175,0.231111296,0,-2.402542238,27.30543367,435.127524,0.78122
1054,20,0001_vid,1659,0.56567827,0.582849293,0.071951708,0.227939737,0,-1.700835133,26.03446311,537.8272613,0.860622
1055,20,0001_vid,1660,0.570974714,0.600833804,0.077433564,0.225787757,0,-0.893516733,25.22822944,583.1707758,0.802389
1056,20,0001_vid,1661,0.581853524,0.61720266,0.081584338,0.223205454,0,0.508426799,24.35693172,600.4734986,0.814181
1057,20,0001_vid,1662,0.590527935,0.63399871,0.089481963,0.217772601,0,1.505605064,23.61081653,650.4729085,0.801647
1058,20,0001_vid,1663,0.596316374,0.64795794,0.097410964,0.21085321,0,2.059703776,22.68281296,682.4642289,0.751695
1059,20,0001_vid,1664,0.601746642,0.660534038,0.10685844,0.207107402,0,2.517700566,21.72054081,742.3674875,0.77757
1060,20,0001_vid,1665,0.605766266,0.677326411,0.114709317,0.197226957,0,2.764471733,21.22563326,737.0792528,0.844042
1061,20,0001_vid,1666,0.612015452,0.690701128,0.123700882,0.18729948,0,3.252095354,20.47374963,734.991111,0.811535
1062,20,0001_vid,1667,0.618344022,0.705153171,0.134071941,0.179290471,0,3.703468963,19.88771974,749.3941784,0.809575
1063,20,0001_vid,1668,0.623178817,0.713315855,0.144085764,0.17415761,0,3.936683531,18.79978459,771.8142301,0.823236
1064,20,0001_vid,1669,0.630714452,0.721472021,0.151052123,0.170507489,0,4.466396616,17.81187207,774.1229241,0.885994
1065,20,0001_vid,1670,0.640525085,0.731004862,0.156549645,0.165671407,0,5.214908774,17.03633797,754.4343207,0.793404
1066,20,0001_vid,1671,0.649671733,0.740083325,0.158234974,0.163076408,0,5.816757752,16.29190089,722.4020243,0.650776
1067,20,0001_vid,1672,0.655525029,0.745990497,0.159844358,0.162723669,0,5.976990172,15.33635312,706.7938581,0.795193
1068,20,0001_vid,1673,0.661377858,0.750050944,0.158616875,0.159158293,0,6.122550761,14.30551225,652.1549507,0.848043
1069,20,0001_vid,1674,0.669494102,0.756131238,0.158112914,0.155625732,0,6.52019643,13.54610748,605.909277,0.804021
1070,20,0001_vid,1675,0.673928145,0.759985923,0.159830903,0.154851039,0,6.450247696,12.66014051,592.7967639,0.807079
1071,20,0001_vid,1676,0.676707573,0.759327691,0.162169557,0.155777765,0,6.192849047,11.45815451,594.3784344,0.864197
1072,20,0001_vid,1677,0.68138217,0.758670502,0.16674046,0.158299062,0,6.180691033,10.36524083,618.6853383,0.804987
1073,20,0001_vid,1678,0.688039614,0.756372953,0.167805391,0.159085556,0,6.401742459,9.227316004,611.8528833,0.780358
1074,20,0001_vid,1679,0.699982641,0.761215923,0.164195906,0.158432268,0,7.221371789,8.819150381,571.0467392,0.730126
1075,20,0001_vid,1680,0.710644419,0.772155986,0.159488916,0.151670735,0,7.816933136,8.98298486,493.3425973,0.683149
1076,20,0001_vid,1681,0.715763107,0.777690175,0.157084017,0.14504291,0,7.710128387,8.657658463,433.4460825,0.680642
1077,20,0001_vid,1682,0.71700661,0.779494446,0.157717635,0.140079503,0,7.159650948,8.034486359,399.7399149,0.691367
1078,20,0001_vid,1683,0.72081756,0.783929028,0.1607337,0.135161208,1,6.959225279,7.698370089,377.911231,0.566226
1079,20,0001_vid,1684,0.724102122,0.788034948,0.16606451,0.128942139,1,6.715336305,7.363783567,358.82872,0.458789
1080,20,0001_vid,1685,0.732734279,0.790012245,0.166996282,0.12739453,0,7.118893497,6.872699488,345.9141667,0.611492
1081,20,0001_vid,1686,0.725760964,0.77843113,0.166834658,0.11873784,1,5.660990779,5.236737309,293.9001214,0.468808
1082,20,0001_vid,1687,0.728744681,0.77248443,0.167688143,0.117052448,1,5.499103503,4.242641495,281.7465196,0.531092
1083,20,0001_vid,1688,0.737546399,0.779135187,0.165977374,0.118359681,1,6.032177096,4.443123705,275.796214,0.5467
1084,20,0001_vid,1689,0.745278446,0.790583945,0.162668052,0.114506646,1,6.392055303,5.046302067,240.8789599,0.641635
1085,20,0001_vid,1690,0.749065531,0.797794878,0.161876835,0.111306966,1,6.258161233,5.223390028,218.7200251,0.44407
1086,20,0001_vid,1691,0.757397354,0.799352902,0.163790724,0.112239357,0,6.667766751,4.888750694,223.9489502,0.474745
1087,20,0001_vid,1692,0.760146306,0.795071355,0.167621853,0.117474797,0,6.387614868,4.072200515,254.1694599,0.699936
1088,20,0001_vid,1693,0.763544428,0.786576214,0.168687382,0.124717332,0,6.208647642,2.959819603,284.2861115,0.744861
1089,20,0001_vid,1694,0.767699018,0.784574897,0.165606804,0.129871316,0,6.134279134,2.517280049,290.5894438,0.694302
1090,20,0001_vid,1695,0.770380437,0.787416942,0.163563159,0.131066068,0,5.894370964,2.539400779,282.9352162,0.683746
1091,20,0001_vid,1696,0.77074327,0.793113832,0.162876126,0.130285437,0,5.405011147,2.809874849,271.8633663,0.710038
1092,20,0001_vid,1697,0.773005282,0.796194894,0.163871916,0.130582324,0,5.181861193,2.826557855,270.9396818,0.650311
1093,20,0001_vid,1698,0.775242143,0.794247428,0.161716269,0.133146282,0,4.975903607,2.400774722,268.9473884,0.749765
1094,20,0001_vid,1699,0.775459143,0.787709324,0.158711675,0.138258079,0,4.552361617,1.61084654,273.686262,0.782646
1095,20,0001_vid,1700,0.777940218,0.784486512,0.153351774,0.141974649,0,4.431751148,1.182907993,264.5108486,0.821836
1096,20,0001_vid,1701,0.779273013,0.783550964,0.148878339,0.144140739,0,4.18776377,0.994150426,252.3340448,0.775316
1097,20,0001_vid,1702,0.778914049,0.781815746,0.144491497,0.145260419,0,3.767986331,0.752298562,236.9134873,0.789788
1098,20,0001_vid,1703,0.783463388,0.787173136,0.140615284,0.143980819,0,3.959963613,1.154221682,215.7927724,0.732808
1099,20,0001_vid,1704,0.788620898,0.78514496,0.135316808,0.146516425,0,4.205728939,0.872239908,202.5566749,0.828632
1100,20,0001_vid,1705,0.794758701,0.782661007,0.126059246,0.147951543,0,4.543938264,0.575730592,173.0083522,0.804798
1101,20,0001_vid,1706,0.802773734,0.776319167,0.117458497,0.150779717,0,5.071121813,-0.032327854,149.4710369,0.820723
1102,20,0001_vid,1707,0.802169591,0.776252666,0.11690767,0.156522799,0,4.542987161,-0.035242831,159.6071658,0.656213
1103,20,0001_vid,1708,0.80786442,0.781602534,0.122868746,0.149269514,0,4.798976831,0.437067758,157.7973557,0.591942
1104,20,0001_vid,1709,0.793030455,0.799079049,0.134843192,0.137023647,1,2.631640644,1.930155749,158.026809,0.517076
1105,20,0001_vid,1710,0.780248925,0.811386512,0.150464259,0.12549678,1,0.899805174,2.835267575,163.8771354,0.480767
1106,21,0001_vid,1722,0.59228998,0.823057484,0.147611114,0.06273468,0,-16.8748588,-4.750926167,-977.5262489,0.360193
1107,21,0001_vid,1723,0.575311674,0.817965013,0.144761874,0.061955616,0,-18.53744748,-4.815418285,-812.8143992,0.668365
1108,21,0001_vid,1724,0.563784318,0.816577051,0.151296779,0.068965709,0,-17.6225984,-3.934049783,-206.9221624,0.635876
1109,21,0001_vid,1725,0.548252765,0.813418769,0.152072438,0.075388719,0,-18.14681182,-3.753294872,87.08481279,0.707613
1110,21,0001_vid,1726,0.536717378,0.811775436,0.152821446,0.081880129,0,-17.57521777,-3.367820534,296.6495958,0.709225
1111,21,0001_vid,1727,0.527895773,0.808185839,0.158573368,0.089139166,1,-16.60738967,-3.386928053,557.7313065,0.514797
1112,21,0001_vid,1728,0.527057202,0.803191933,0.171121964,0.094470822,1,-14.39964105,-3.595624529,823.6624918,0.632126
1113,21,0001_vid,1729,0.519484177,0.797347801,0.175395982,0.088415818,0,-13.79943654,-3.868546895,626.4810693,0.585314
1114,21,0001_vid,1730,0.515552593,0.793948989,0.180571925,0.082068477,0,-12.73459452,-3.799438031,465.2386239,0.710501
1115,21,0001_vid,1731,0.510122945,0.789412399,0.185188141,0.075579066,0,-12.07502516,-3.870065943,317.497137,0.649368
1116,21,0001_vid,1732,0.507167391,0.785472648,0.187712404,0.071770746,0,-11.16281144,-3.865570639,229.2802463,0.576511
1117,21,0001_vid,1733,0.504347253,0.781757974,0.189446383,0.070238393,0,-10.36227839,-3.83839111,192.8040749,0.679478
1118,21,0001_vid,1734,0.501550528,0.780499228,0.191634926,0.072306774,0,-9.665301182,-3.567896291,231.4125478,0.728908
1119,21,0001_vid,1735,0.50000683,0.777114251,0.191456303,0.073976165,0,-8.891863227,-3.539873856,242.5561872,0.752786
1120,21,0001_vid,1736,0.494860001,0.77663757,0.189940587,0.072727741,0,-8.672194076,-3.235665556,196.625437,0.74142
1121,21,0001_vid,1737,0.492892813,0.775228405,0.187891274,0.072998963,0,-8.076769798,-3.054204334,176.3862195,0.73804
1122,21,0001_vid,1738,0.492369194,0.774131069,0.186514475,0.073778773,0,-7.367047756,-2.86353,169.2495768,0.723462
1123,21,0001_vid,1739,0.492879105,0.77280807,0.188576863,0.074156279,0,-6.605458501,-2.71386875,175.5662405,0.68139
1124,21,0001_vid,1740,0.4945174,0.772066251,0.191555313,0.074140611,0,-5.784915202,-2.526532996,180.8505867,0.661937
1125,21,0001_vid,1741,0.493784773,0.770529575,0.1931522,0.07348077,0,-5.333744987,-2.430159692,171.0805047,0.642813
1126,21,0001_vid,1742,0.492136202,0.770368069,0.192976696,0.073279851,0,-5.037250414,-2.219354963,159.6394977,0.664892
1127,21,0001_vid,1743,0.485337503,0.773413901,0.187664015,0.074881282,0,-5.385474196,-1.741392474,147.0737246,0.728912
1128,21,0001_vid,1744,0.481125797,0.773628322,0.183618695,0.077891965,0,-5.392172984,-1.562214608,154.5068899,0.658958
1129,21,0001_vid,1745,0.4680661,0.769395661,0.179731812,0.081891475,0,-6.448467621,-1.795939297,170.2213831,0.697356
1130,21,0001_vid,1746,0.461746639,0.765156992,0.180462976,0.087331456,0,-6.607534695,-2.008209169,216.8740443,0.692834
1131,21,0001_vid,1747,0.452959809,0.767645617,0.182427014,0.092153596,0,-7.043161205,-1.604756197,260.4240899,0.68396
1132,21,0001_vid,1748,0.44601663,0.77066791,0.184042695,0.09298978,0,-7.221014356,-1.191557991,265.0118121,0.501274
1133,21,0001_vid,1749,0.435748819,0.776903302,0.190642278,0.093402656,1,-7.773797528,-0.532843548,287.2404465,0.502706
1134,21,0001_vid,1750,0.431032393,0.780308147,0.194040929,0.092715506,0,-7.623090137,-0.184280579,285.2826921,0.450741
1135,21,0001_vid,1751,0.42187719,0.783629535,0.195338881,0.089065465,1,-8.00752532,0.124991959,249.9328691,0.425997
1136,21,0001_vid,1752,0.410787386,0.787915147,0.197115023,0.087445861,0,-8.583865272,0.490871558,234.8988189,0.470539
1137,21,0001_vid,1753,0.404266547,0.78818886,0.195828111,0.088022598,0,-8.571843039,0.470527512,227.3486512,0.554536
1138,21,0001_vid,1754,0.394196762,0.786596866,0.191192133,0.085263117,0,-8.976885379,0.288025389,183.360631,0.595527
1139,21,0001_vid,1755,0.382784226,0.789338752,0.184910938,0.08269308,0,-9.502442548,0.502911329,139.055619,0.621
1140,21,0001_vid,1756,0.376416572,0.788015134,0.180014393,0.082706465,0,-9.389488995,0.341205102,119.9330839,0.743498
1141,21,0001_vid,1757,0.367686875,0.783803353,0.176872082,0.087915999,0,-9.563317838,-0.059450262,140.4980662,0.782339
1142,21,0001_vid,1758,0.359824687,0.777831598,0.173255238,0.094812564,0,-9.619862629,-0.57832441,167.5893081,0.796357
1143,21,0001_vid,1759,0.350026985,0.771543922,0.163769912,0.101907287,0,-9.897795591,-1.077969009,172.0623716,0.700136
1144,21,0001_vid,1760,0.34655283,0.768175572,0.157613123,0.109607908,0,-9.410693069,-1.276236369,187.2231709,0.794929
1145,21,0001_vid,1761,0.34245495,0.756186976,0.145781878,0.116023516,0,-9.040597468,-2.212946821,170.4207546,0.880386
1146,21,0001_vid,1762,0.335589418,0.749005457,0.130416716,0.121482578,0,-9.027701986,-2.643264117,131.5847869,0.873767
1147,21,0001_vid,1763,0.334974197,0.744008385,0.121580974,0.129790532,0,-8.284889007,-2.843073477,126.3001183,0.891973
1148,21,0001_vid,1764,0.328157397,0.740523532,0.111067067,0.138526237,0,-8.33449581,-2.892185617,111.0471455,0.846678
1149,21,0001_vid,1765,0.322755265,0.733250713,0.099934473,0.145452525,0,-8.214175207,-3.269119785,82.71007964,0.775695
1150,21,0001_vid,1766,0.320157349,0.728240974,0.091723914,0.15410348,0,-7.77677614,-3.413528708,68.90281419,0.766476
1151,21,0001_vid,1767,0.316601678,0.719733073,0.083688168,0.162487525,0,-7.490863257,-3.851710929,51.73516277,0.801841
1152,21,0001_vid,1768,0.313681296,0.710242658,0.077310553,0.172859339,0,-7.156468696,-4.336511097,43.88849635,0.768225
1153,21,0001_vid,1769,0.311749198,0.703081007,0.070140285,0.179684739,0,-6.736690472,-4.573322061,21.6464738,0.724467
1154,21,0001_vid,1770,0.309428072,0.690770081,0.062761057,0.18261144,0,-6.400285565,-5.240346186,-10.18877109,0.788844
1155,21,0001_vid,1771,0.308712665,0.688947449,0.059395777,0.192227117,0,-5.906482503,-4.927384081,-11.14165879,0.779022
1156,21,0001_vid,1772,0.307840473,0.680029392,0.05611384,0.198469193,0,-5.475571089,-5.264901701,-18.34896908,0.78263
1157,21,0001_vid,1773,0.307149738,0.670431927,0.054119259,0.204088505,0,-5.06232516,-5.631544669,-20.36200789,0.760162
1158,21,0001_vid,1774,0.307272736,0.660924575,0.052432836,0.208980283,0,-4.591220399,-5.957203016,-22.1973466,0.757758
1159,21,0001_vid,1775,0.305677873,0.653813842,0.052253147,0.212940172,0,-4.363481784,-6.043310986,-17.4748804,0.744014
1160,21,0001_vid,1776,0.305185398,0.647620967,0.051704307,0.217104241,0,-4.027396039,-6.041160467,-14.68218232,0.750608
1161,21,0001_vid,1777,0.30611203,0.640769925,0.051729525,0.220924344,0,-3.555707077,-6.096920015,-9.422089416,0.784259
1162,21,0001_vid,1778,0.306811944,0.634341722,0.050638466,0.220817736,0,-3.15308346,-6.110569448,-15.18977488,0.756545
1163,21,0001_vid,1779,0.307162639,0.630426652,0.049836227,0.21880547,0,-2.827616276,-5.902607122,-21.50353015,0.747287
1164,21,0001_vid,1780,0.307371487,0.629142274,0.049681461,0.2184758,0,-2.548097746,-5.482718868,-22.2817546,0.73548
1165,21,0001_vid,1781,0.30953389,0.626159478,0.051722292,0.220333962,0,-2.065385157,-5.249648608,-9.330537164,0.792822
1166,21,0001_vid,1782,0.314696417,0.615130867,0.059410823,0.213858322,0,-1.275444883,-5.743149137,20.73460011,0.842259
1167,21,0001_vid,1783,0.31644741,0.602730215,0.067391055,0.205705042,0,-0.955650891,-6.312442085,46.442681,0.826961
1168,21,0001_vid,1784,0.319407808,0.586467465,0.07732576,0.195376511,0,-0.523303662,-7.16904383,73.32360344,0.843736
1169,21,0001_vid,1785,0.317528284,0.571448891,0.086146124,0.196486898,0,-0.695847993,-7.839262832,112.015775,0.82155
1170,21,0001_vid,1786,0.321364102,0.549203269,0.093848164,0.19440541,0,-0.184585659,-9.082758727,138.6976289,0.813999
1171,21,0001_vid,1787,0.338199244,0.528275173,0.095418313,0.195483876,0,1.80043754,-10.09853583,145.0912699,0.824127
1172,21,0001_vid,1788,0.35011543,0.503183517,0.098356045,0.188692124,0,3.031252547,-11.38777614,140.6616904,0.829801
1173,21,0001_vid,1789,0.35483226,0.47654937,0.102756125,0.184589564,0,3.309277263,-12.6959667,146.8885903,0.889577
1174,21,0001_vid,1790,0.363597001,0.452396451,0.107204211,0.182780096,0,4.035501898,-13.66855767,157.4717056,0.86938
1175,21,0001_vid,1791,0.381696716,0.432918928,0.105118731,0.18320711,0,5.787655512,-14.14341889,148.0116188,0.842189
1176,21,0001_vid,1792,0.39675996,0.415577867,0.10517714,0.187156594,0,7.02671171,-14.38809341,154.2732214,0.836034
1177,21,0001_vid,1793,0.407609462,0.390326849,0.107508195,0.189440379,0,7.661313702,-15.30431882,165.5048086,0.870753
1178,21,0001_vid,1794,0.415826645,0.368137019,0.10940261,0.190774392,0,7.930893359,-15.86945011,172.9277393,0.792273
1179,21,0001_vid,1795,0.424796945,0.347134845,0.112485861,0.19208916,0,8.264207161,-16.27945177,184.712779,0.823795
1180,21,0001_vid,1796,0.435556647,0.325257032,0.115181865,0.194493761,0,8.776667476,-16.72924946,197.3461864,0.798643
1181,21,0001_vid,1797,0.445725696,0.309442669,0.116050654,0.194985677,0,9.173836427,-16.60676418,198.6859837,0.844695
1182,21,0001_vid,1798,0.45490341,0.292577886,0.115822513,0.194176835,0,9.419267481,-16.5874403,193.0268017,0.867713
1183,21,0001_vid,1799,0.463947871,0.276319945,0.114180384,0.195469716,0,9.626976808,-16.51664585,186.8772604,0.876082
1184,21,0001_vid,1800,0.47192845,0.259619057,0.111937402,0.197698176,0,9.691558199,-16.49108016,180.5406992,0.802387
1185,21,0001_vid,1801,0.485800107,0.244427108,0.106447588,0.198651961,0,10.43909823,-16.33550214,159.5528467,0.887197
1186,21,0001_vid,1802,0.493333261,0.229805867,0.102454523,0.200407438,0,10.37810041,-16.14391428,145.8900754,0.789846
1187,21,0001_vid,1803,0.495679072,0.206661991,0.099728125,0.198639062,0,9.716101456,-16.71696051,130.537172,0.829671
1188,21,0001_vid,1804,0.498582995,0.184654655,0.094967241,0.197574901,0,9.179079994,-17.13864557,109.646909,0.770167
1189,21,0001_vid,1805,0.506752418,0.161415661,0.085362956,0.199425072,0,9.306148592,-17.63029195,76.74036839,0.737919
1190,21,0001_vid,1806,0.514659792,0.147465356,0.078906156,0.205038917,0,9.391114754,-17.26305897,60.55391546,0.807333
1191,21,0001_vid,1807,0.520449873,0.133014933,0.073288087,0.209428249,0,9.220861829,-16.97281163,44.97538087,0.655486
1192,21,0001_vid,1808,0.526696451,0.111308729,0.067615264,0.207138888,0,9.119342045,-17.34500861,20.70720268,0.718155
1193,21,0001_vid,1809,0.529592478,0.097261597,0.063701692,0.202994563,0,8.635234605,-17.01200354,1.640321333,0.548139
1194,21,0001_vid,1810,0.532482925,0.09049044,0.062948935,0.20007307,0,8.19414904,-16.07101078,-4.22404524,0.600377
1195,21,0001_vid,1811,0.534627463,0.082430608,0.062684046,0.192551579,0,7.705644843,-15.32791461,-13.20168625,0.617785
1196,21,0001_vid,1812,0.538264141,0.076204087,0.065939568,0.182806995,0,7.435672491,-14.49109457,-13.2909583,0.54447
1197,21,0001_vid,1813,0.540209362,0.071319079,0.067246697,0.173761709,0,6.992290815,-13.61213193,-19.38758375,0.589765
1198,21,0001_vid,1814,0.539254695,0.066578764,0.066941746,0.164736684,0,6.249854511,-12.79977764,-30.22110505,0.495082
1199,21,0001_vid,1815,0.536205424,0.063880157,0.064087601,0.157796911,0,5.329496903,-11.88167333,-45.16404931,0.631495
1200,21,0001_vid,1816,0.535404255,0.061927895,0.061966521,0.151386285,0,4.755018193,-10.98094985,-56.76491708,0.595087
1201,21,0001_vid,1817,0.535979944,0.059892537,0.060423334,0.144543858,0,4.393348904,-10.16877273,-66.73537215,0.615652
1202,21,0001_vid,1818,0.534067798,0.059476182,0.058363416,0.139678367,0,3.773430452,-9.287896693,-75.43924347,0.601746
1203,21,0001_vid,1819,0.533490291,0.060317969,0.05702937,0.135998062,0,3.365484494,-8.376163346,-80.94289867,0.510755
1204,21,0001_vid,1820,0.533684092,0.061271489,0.056024981,0.134675553,0,3.084523021,-7.536885099,-83.32508912,0.413713
1205,21,0001_vid,1821,0.532668573,0.060894353,0.05486625,0.132859869,1,2.687515187,-6.890008345,-86.39069341,0.500667
1206,21,0001_vid,1822,0.533217398,0.063345659,0.054883645,0.133508753,0,2.509226863,-6.053464237,-84.67762785,0.489796
1207,21,0001_vid,1823,0.53285667,0.064494988,0.055322223,0.134028837,0,2.240678161,-5.406560206,-82.20546543,0.411595
1208,21,0001_vid,1824,0.530392451,0.068819652,0.0575494,0.134255263,0,1.750416669,-4.539572202,-76.2105459,0.428487
1209,21,0001_vid,1825,0.529909474,0.061896735,0.061818272,0.12753512,1,1.536031394,-4.737100419,-72.75735905,0.594455
